PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
04Z40,4r1k1/pp3ppp/8/3p4/3b1PP1/5Q1P/PP2r3/R1B4K w - - 1 27,a2a4 e2e1 h1h2 e8e2 h2g3 e1g1,2108,76,91,397,crushing endgame exposedKing long,https://lichess.org/8apDtCFN#53
0IrKG,r2q1rk1/1pbn1pp1/2p1pn1p/4N3/2NP1P2/3QP3/PB4PP/R4RK1 b - - 2 17,d7c5 d4c5 d8d3 e5d3,1182,79,93,1080,advantage hangingPiece middlegame short,https://lichess.org/hXyyXrkW/black#34
0DtPK,8/8/6p1/5kPp/3P3P/1pK5/8/8 b - - 1 46,b3b2 c3b2 f5e4 b2c3 e4d5 c3d3,1091,76,93,666,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/lTUqg2Zv/black#92
0DOgL,r1bQ1b1r/1pp1nkpp/p7/8/5P2/4n2P/PPP3P1/RNB1K2R w KQ - 1 11,d8d4 e3c2 e1f2 c2d4,1123,75,95,2196,crushing fork opening short,https://lichess.org/ap76U0y2#21
10Xop,8/8/1p6/4k1K1/1P2n1P1/8/8/5B2 w - - 1 53,g5h5 e4g3 h5h6 g3f1,956,84,92,175,crushing endgame fork short,https://lichess.org/HZGQCUhd#105
06J6T,4r2k/6b1/Q7/P2Rn3/2p1B2p/6qP/1r4P1/5R1K b - - 1 32,g3e3 d5e5 g7e5 a6g6,2018,74,93,3082,crushing master middlegame sacrifice short,https://lichess.org/2YLRti4c/black#64
0xRPh,3r2k1/p1q5/1pn1pr2/3p2p1/3P1p2/P1PB2P1/1PQ2R1P/4R1K1 w - - 3 30,d3h7 c7h7 c2h7 g8h7,1009,90,85,69,advantage middlegame short,https://lichess.org/yAReNMYY#59
0bcNA,8/2pR4/1b4k1/4p1p1/3pP1Pp/1Br4P/2P2PK1/8 b - - 2 40,c7c5 d7d6 g6h7 d6b6,1402,216,100,11,crushing endgame fork short,https://lichess.org/cKP6zsdh/black#80
0yCQi,6k1/5ppp/7B/4p3/1p1bn1Q1/7P/2q2PP1/5RK1 b - - 1 29,g7g6 g4d7 d4f2 g1h2,2285,90,78,53,crushing defensiveMove endgame short,https://lichess.org/FJyEPTav/black#58
0v7UO,1kn2r2/2pr4/pp6/2QPp3/4q1p1/1PK1N1P1/P1R2P2/2R5 w - - 0 33,c5f8 e4d4,1132,80,96,402,dovetailMate mate mateIn1 middlegame oneMove,https://lichess.org/CmShjIz2#65
0uW7w,r3k3/1p1qbp1p/p3r3/6p1/PPpn4/2P2P2/B4QPP/RN2R1K1 w q - 0 25,c3d4 e6e1 f2e1 d7d4 g1f1 d4a1 b1c3 a1e1,1602,176,100,22,crushing fork middlegame veryLong,https://lichess.org/w0evsfG5#49
0TmKE,3r2k1/5ppp/p7/8/4Q3/2P4P/PP2p1PK/1R1q4 b - - 3 32,d1b1 e4b1 d8e8 b1e1,1235,77,93,2938,advantage endgame hangingPiece short,https://lichess.org/8PqtAdBI/black#64
0ajLA,r2q2k1/p2b2b1/2p1p2p/2P1N1p1/3P2Q1/P1nB4/6PP/5RK1 b - - 1 26,d7e8 g4e6 g8h8 e6f5,2415,90,88,534,crushing kingsideAttack middlegame short,https://lichess.org/wpFq669D/black#52
0gHBl,r3qr2/ppp2k2/2p1b3/4B1Q1/1P6/P7/2P2PPP/R5K1 b - - 0 23,e8d8 g5h5 f7e7 a1d1,2490,78,77,135,advantage middlegame short,https://lichess.org/DZQtQWNG/black#46
0jUSl,7R/5ppp/4kn2/1Q6/3q4/1P6/2P2PPP/r2R2K1 w - - 4 27,b5c6 e6e7 c6b7 f6d7 b7e4 d4e4,2308,79,60,97,advantage defensiveMove endgame long pin,https://lichess.org/MMJeQgEZ#53
127qN,2kr1bnr/pp3ppp/2n1p3/1QPpP3/5P2/2P1BN2/PR4PP/qN4K1 b - - 2 14,a7a6 b5b7,942,79,92,111,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/3LRT0xHV/black#28
0PIIz,6k1/5pp1/2p3bp/1p3P2/8/1BP3P1/P2rrRP1/5RK1 b - - 0 30,g6f5 f2e2 d2e2 f1f5,1766,81,74,42,advantage discoveredAttack endgame short,https://lichess.org/o7mvJlvE/black#60
0QaKv,k4r2/1pQ5/pBbp1N2/4P3/1p6/3P2rp/P1P2Rp1/6K1 w - - 0 39,c7d6 h3h2 g1h2 g2g1q,1103,76,74,81,advancedPawn attraction mate mateIn2 middlegame promotion short,https://lichess.org/FmWf5npU#77
0yrOC,1r6/5k2/2pPpp2/p1Pp3p/3P1Pp1/P3R1P1/7P/6K1 b - - 3 35,a5a4 f4f5 e6f5 e3e7 f7g6 e7c7,2306,98,100,32,crushing endgame long rookEndgame,https://lichess.org/QeGOOC79/black#70
0ie2L,6k1/6p1/3R2P1/pq6/5P2/6PK/1p6/8 b - - 0 56,b2b1q d6d8 b5e8 d8e8,1292,397,100,2,endgame mate mateIn2 short,https://lichess.org/DRvebfuG/black#112
13rdR,r5k1/1P5p/2P3p1/3P4/4pp1q/2P1Q2b/5P1P/4R1K1 b - - 0 31,a8b8 e3e4 b8f8 e4f3,2537,83,87,54,crushing endgame short,https://lichess.org/uL0NkObt/black#62
130wI,r6k/pp4pp/2p2q2/8/1nB5/4R2P/2P1QPP1/6K1 b - - 2 23,h7h6 e3e8 f6f8 e8f8,722,90,71,33,crushing endgame short,https://lichess.org/Zdzw8mWL/black#46
017qV,2Q5/1p4pk/p6p/2P5/P5KP/1q4P1/8/8 w - - 2 52,c5c6 b3a4 g4h3 a4c6,1409,150,100,11,crushing endgame queenEndgame short,https://lichess.org/e3kBUIph#103
0Zzaj,r4r1k/p2q1p1p/2p1bR2/3pP2Q/2pP4/P1P5/2P3PP/5RK1 b - - 2 19,f8g8 f6f7 d7f7 f1f7 e6f7 h5f7,1906,76,93,1306,advantage long middlegame,https://lichess.org/YLvTTdwD/black#38
0BhzY,3r2k1/1r3pbp/2qp2p1/2pN4/1R2P3/3Q4/P4PPP/2R3K1 b - - 0 25,b7b4 d5e7 g8f8 e7c6,915,76,97,863,crushing fork master middlegame short,https://lichess.org/PwoH3WxW/black#50
0aVok,8/1Q1bk3/2B1qp2/1p6/8/2P1p1PP/P6K/8 w - - 5 44,b7d7 e6d7 c6d7 e3e2 h2g2 e2e1q,1956,74,88,234,advancedPawn crushing endgame long promotion,https://lichess.org/LkiCHjlf#87
0ZMQt,2b1k2r/2q1bp2/p2p3p/N1pPp3/N1P1nn2/P1Q1BB2/6PP/1R4K1 w k - 0 26,f3e4 f4e2 g1f1 e2c3,925,96,82,32,crushing fork middlegame short,https://lichess.org/rkexreJq#51
0ChRE,r4rk1/1p4p1/3p3p/p2Pp2q/Pn2p1B1/1Q4R1/1P3PPP/3R2K1 b - - 1 31,h5f7 g4e6 g8h8 e6f7,869,80,89,375,crushing middlegame pin short,https://lichess.org/G6brmRAJ/black#62
0SdY3,1k1r4/5R1p/pp6/2q5/P7/4p2P/4Q1P1/7K b - - 2 32,d8d2 e2f3 d2d5 f3g3 c5d6 g3g8 d6d8 f7f8 d8f8 g8f8,2550,96,89,1076,crushing endgame exposedKing master pin veryLong,https://lichess.org/b2jSt4Y2/black#64
002rd,r6k/q1pb1p1p/1b3Pr1/p1ppP2Q/3P2p1/4B3/PP2NRPP/3R2K1 b - - 1 25,d7e6 e2f4 c5d4 f4g6 f7g6 h5h6,1829,255,100,9,crushing kingsideAttack long middlegame pin,https://lichess.org/NcD6lul8/black#50
12vx7,3R4/p3kp2/1p2p3/2p1P3/7P/2p5/PP4P1/6K1 b - - 0 36,e7d8 b2c3 b6b5 h4h5 d8e8 h5h6,2136,74,86,113,crushing endgame long pawnEndgame quietMove,https://lichess.org/BDLwz7AJ/black#72
0Z4EU,2kr1b1r/ppp2ppp/2n5/3Np2n/5PRq/P1KPpP1P/1PP5/R1BQ1B2 b - - 3 13,h4f2 c1e3 f2h2 e3g1,1684,77,87,172,advantage middlegame short,https://lichess.org/4gdyMN8z/black#26
0mv9r,5rk1/5ppp/2p5/1p6/1Q1p1P2/2PB1q2/bP2R2P/rNK1R3 b - - 3 23,f3d3 b4f8 g8f8 e2e8,1322,74,96,7760,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/G9Y93dn0/black#46
04fHF,2r5/6p1/p3pk1p/P2p4/1P1NnP2/4P1P1/4K2P/R7 w - - 3 39,a1a2 e4c3 e2f3 c3a2,935,80,84,161,crushing endgame fork short,https://lichess.org/Zgmsgnzj#77
0PghZ,2b5/5p1k/p5p1/Pp3q2/1Pp1p2p/2P1P2P/3Q1Pr1/3R1N1K w - - 0 36,h1g2 f5f3 g2g1 c8h3 f1h2 f3g2,2014,83,95,875,deflection discoveredAttack endgame long mate mateIn3,https://lichess.org/5gyODko3#71
0N6HS,r1b4r/1pqnkppp/p3p3/1B6/3P4/2N5/PP2QPPP/R3K2R b KQ - 1 13,a6b5 c3d5 e7d6 d5c7,1898,100,72,31,crushing middlegame pin short,https://lichess.org/8ae0ucjG/black#26
0hEas,2rq1r2/pb1nbpk1/1p1ppn1p/8/3NP3/2PB2N1/PP1Q1PPP/R3R1K1 b - - 0 15,d7e5 g3f5 g7g8 d2h6 e6f5 d4f5,2171,76,90,132,crushing deflection long middlegame,https://lichess.org/pRreiIy2/black#30
01GKn,2r2rk1/pbb1qp1p/1pn1p1p1/8/1P1PN3/P2BP2R/2Q1N1PP/5RK1 b - - 3 20,c6b8 e4f6 e7f6 f1f6,1048,77,94,449,crushing kingsideAttack middlegame short,https://lichess.org/uBkKtvl9/black#40
09lzX,1qb2rk1/4bpp1/2pNp2p/2B1P3/2Q5/6P1/5P1P/3R2K1 b - - 3 25,e7d6 c5d6 f8d8 d6b8 d8d1 g1g2,933,76,100,573,advantage fork long middlegame,https://lichess.org/kA2MXgyw/black#50
0lgGf,1R3b1k/4q2p/3p2p1/3Qpp2/8/7P/5PP1/6K1 b - - 5 47,e7c7 b8f8,848,151,-50,18,crushing endgame hangingPiece oneMove,https://lichess.org/CFmVmKn5/black#94
0kbWv,r4rk1/ppp2pp1/3p1q2/7p/1P1N2n1/7n/PBP2PP1/1R1QR1K1 w - - 0 18,g2h3 f6f2 g1h1 f2h2,962,76,100,188,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/e7AurQE5#35
0w6Oe,8/1p6/7p/PP2k3/3n1p2/3B4/5K1P/8 b - - 0 44,d4b3 a5a6 b7a6 b5a6,1023,79,100,1240,crushing endgame master short,https://lichess.org/Cr868MQy/black#88
0ypID,5rk1/p2q1ppp/1rpp4/4P3/3Q1N2/6PP/PnP2PK1/R3R3 b - - 0 21,d6e5 d4d7,923,97,95,427,crushing hangingPiece middlegame oneMove,https://lichess.org/KGHDjUfE/black#42
0HaGR,4r1k1/Q4pp1/7p/8/4p3/2q1B3/P1P3PP/1R4K1 w - - 0 26,b1b8 c3e1,1351,81,33,60,endgame mate mateIn1 oneMove,https://lichess.org/R7WzO3hM#51
0cnI3,r1bq1rk1/ppp1b1pp/8/2nP1p2/2Q1p3/4P1P1/PP2NPBP/R1B2RK1 b - - 2 13,c5d3 d5d6 f8f7 d6e7,979,80,83,74,advancedPawn crushing discoveredAttack kingsideAttack middlegame pin short,https://lichess.org/uZPbSBbZ/black#26
0OtTk,1r5k/6r1/2pR4/Q7/K1q1P2P/P1P5/1P6/3R4 w - - 7 41,b2b4 b8b4 a5b4 g7a7,2379,76,91,2681,endgame mate mateIn2 sacrifice short,https://lichess.org/XdPoDsFy#81
0K2i3,8/4R1p1/1k5p/1p3P1P/1N6/4p1rP/3r4/2R2K2 w - - 0 44,b4c2 d2f2 f1e1 g3g1,1820,83,78,82,endgame mate mateIn2 short,https://lichess.org/dgyZKzJw#87
0nAp1,8/p7/2p5/3pp3/1N4k1/PB1P4/2P2K1r/8 w - - 4 36,f2e3 d5d4 e3e4 h2e2,1235,79,92,1089,endgame mate mateIn2 short,https://lichess.org/YaRPx7uO#71
0ytNr,2k5/2p4p/pp1P2p1/4Nq2/3P4/B7/P5n1/2R3K1 b - - 1 36,g2e3 c1c7 c8d8 e5c6 d8e8 c7e7 e8f8 e7e3 f5g5 g1f2,2439,92,85,32,crushing defensiveMove endgame fork veryLong,https://lichess.org/OVqnRHYK/black#72
053DK,8/1p4pp/1P2kp2/p1p5/P3r3/2N1n3/4R1PP/6K1 b - - 4 41,e6e5 c3e4 e5e4 g1f2,1337,74,92,2271,crushing endgame short,https://lichess.org/cPKoUEB4/black#82
0M8cJ,3b1r1k/p1N2p1b/1PBp2pP/4p3/r7/2K5/5P2/3R3R b - - 0 37,d8c7 b6c7 f8c8 c6a4,1855,75,92,996,advancedPawn advantage middlegame short,https://lichess.org/GydkRdoG/black#74
0ZpV8,k2r1q1r/1p6/p1p4p/3n1p1R/P2Q4/1P6/NKPP1PP1/3R4 w - - 0 28,d1e1 d5f6 d4h4 f6h5,1331,357,100,3,crushing middlegame short,https://lichess.org/vusy54Dm#55
0foze,r5k1/pp3pbp/1qpp2p1/5b2/4rP2/1B2BN2/PPP1Q3/2K3RR w - - 0 19,b3f7 g8f7 e3b6 e4e2,1066,75,95,630,crushing hangingPiece middlegame short,https://lichess.org/5pwgtIkK#37
0JR56,8/7R/8/3r4/5p1P/4K1k1/8/8 w - - 0 63,e3e2 f4f3 e2e3 d5e5,2105,76,91,938,crushing endgame rookEndgame short,https://lichess.org/VkZQoUJp#125
05G36,rnb1k1nr/1p3ppp/p3p3/3pP3/N7/4B3/P3BPPP/3RK2R b Kkq - 0 14,c8d7 a4b6 b8c6 b6a8,1363,87,55,44,advantage middlegame short,https://lichess.org/8VQXaxfc/black#28
0dkzw,4N2k/p6p/1p3Rp1/2p2p2/4p2P/1r6/3r1PP1/5RK1 b - - 1 32,a7a5 f6f8,1452,437,54,5,endgame mate mateIn1 oneMove,https://lichess.org/t8ZNM4Ll/black#64
0k6G1,5r2/Q5pp/2qb2k1/8/2p1P1b1/2N5/PP2K1PP/R4B1R w - - 5 22,e2d2 d6c5 a7c5 c6c5,2191,75,86,101,advantage middlegame short,https://lichess.org/f5bl3t7b#43
0LUkq,r3k2r/pppb1ppp/4pn2/2b1n1B1/2Bq4/3P4/PPP1QPPP/RN3RK1 w kq - 0 10,g5f6 g7f6,1698,85,47,42,crushing middlegame oneMove,https://lichess.org/jiOcRNoV#19
0RE66,r2q1k2/2p2pp1/3p4/2pPp3/4P2r/pP6/P1P2P2/2K2QRR b - - 1 25,g7g5 h1h4 g5h4 f1g2,1667,75,86,173,advantage defensiveMove endgame short,https://lichess.org/kOLYmG3k/black#50
0XuNR,8/1p6/5N1k/5K2/1PPr1P2/6bp/8/2R5 w - - 0 47,c1h1 d4f4 f5e6 h3h2,1716,75,68,202,advancedPawn advantage endgame master short,https://lichess.org/0UW1rDLI#93
0fz2B,6R1/8/8/7P/3p1kP1/4p3/4KP1r/8 w - - 0 60,g4g5 h2f2 e2d3 f2d2 d3c4 e3e2 g8e8 f4g5,2362,76,100,85,advancedPawn crushing endgame rookEndgame veryLong,https://lichess.org/8Xy8hd7H#119
02pop,8/1b6/4pr2/1p1p2pk/pPpP4/P1R1Br1P/3R1PK1/8 b - - 1 36,h5h4 e3g5 h4g5 c3f3,883,85,90,418,advantage discoveredAttack endgame short,https://lichess.org/HpwP640G/black#72
0zIWq,r4r1k/1pp1q1pp/p1n5/4P3/PP1p2nN/1QPP4/3N2PP/R4RK1 w - - 0 18,h4f5 e7e5 d2f3 e5f5,2293,76,92,2497,crushing interference middlegame short,https://lichess.org/B39ZXb9Y#35
0sZni,5Q2/1R5q/p3k3/2b2R2/8/1p6/5P2/5K2 b - - 0 43,c5f8 b7h7 b3b2 h7b7 e6f5 b7b2,1476,83,60,34,crushing endgame hangingPiece long,https://lichess.org/3RBSVncx/black#86
0XYAJ,r3r1k1/5pnp/p2p2p1/2nP4/1qBB2Pb/2N2Q1P/PP6/1K3R1R b - - 9 26,b4c4 f3f7 g8h8 f7g7,1185,77,73,216,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/sBHnSM6f/black#52
0YuMU,r1b2n2/pppq1kb1/3p1n2/2PPp2N/1P2P3/P1NB2p1/3B2KP/1R3Q2 w - - 0 26,h2g3 d7h3 g2g1 h3h5,1151,75,100,1118,advantage fork middlegame short,https://lichess.org/sbKWPwkA#51
0PmYA,8/2p5/4Npk1/8/6K1/6P1/p4rP1/Rn6 b - - 3 49,f2g2 e6f4 g6f7 f4g2,980,75,98,756,advantage endgame fork short,https://lichess.org/ayBtXLfk/black#98
0Hjbt,r2k2Q1/ppp3bp/2n5/8/3P1pq1/8/PPP3P1/4R1K1 b - - 1 22,d8d7 g8d5 d7c8 e1e8 c6d8 d5d8,2117,80,92,1276,endgame long mate mateIn3,https://lichess.org/1mwBpaqg/black#44
06pGJ,r2r3Q/pp2kpp1/2n1p3/8/8/2Nq4/PP3PPP/R5KR w - - 3 22,h8g7 d8g8 g7g3 g8g3,1755,78,86,232,crushing middlegame short,https://lichess.org/fb3S5fnQ#43
0ulA5,3r2k1/5pp1/Q3p2p/8/P1Pp4/3P2P1/4qP1P/1R4K1 w - - 0 24,b1b3 e2d1 g1g2 d1b3,1043,74,98,6996,crushing endgame fork short,https://lichess.org/gkZZcdKZ#47
12eFz,rn1q1rk1/pb2ppbp/2pp1np1/3P4/1p2P3/1B2BN1P/PPPQNPP1/R3K2R b KQ - 1 11,f6e4 d2b4 e4c5 e3c5 b8a6 b4b7 a6c5 b7b4,2428,86,77,150,advantage capturingDefender fork middlegame veryLong,https://lichess.org/Ndv3mR4F/black#22
0W2Vp,5rk1/pp3r1p/6p1/2pNB3/2PbQ3/1q5P/6PK/4R3 b - - 3 26,b3c3 d5c3 d4e5 e4e5,1932,75,76,92,crushing middlegame short,https://lichess.org/FBuAxKYm/black#52
0szH1,rnb1kb1r/ppp2ppp/3p1q2/8/3P2N1/3B4/PPP2PPP/RN1QK2R b KQkq - 1 8,f6d4 d3b5 c7c6 d1d4,1097,78,91,4415,crushing discoveredAttack opening short,https://lichess.org/xTBQVr1a/black#16
04lr7,2r3k1/1p1bB2p/p6r/P2Pbp2/2P1p3/1P6/4B1PP/2R2R1K w - - 6 32,g2g3 e5g3 h2h4 g3h4 e7h4 h6h4 h1g2 f5f4,1924,74,96,1797,advantage defensiveMove kingsideAttack middlegame pin veryLong,https://lichess.org/Beo7RcuQ#63
0n0Nz,r1b2rk1/1pq2p1p/p4bp1/2p1p3/4N3/PB1P3R/1PP2PPP/R2Q2K1 b - - 1 17,c8h3 e4f6 g8g7 f6d5 c7d6 g2h3,2040,74,96,1121,advantage hangingPiece long middlegame,https://lichess.org/yBETmvJB/black#34
0n50U,1r1q1rk1/pp1bnppp/4p3/2R5/3PB3/3Q2P1/PP2NP1P/5RK1 b - - 8 16,b7b6 e4h7 g8h8 c5h5 g7g6 h7g6,1285,74,92,2563,crushing discoveredAttack kingsideAttack long middlegame quietMove,https://lichess.org/RrFMPjte/black#32
0rxED,r1q2rk1/pb2bppp/1p1p4/8/1n2N3/6P1/PP3PBP/R1BQ1RK1 w - - 0 15,e4d6 e7d6 g2b7 c8b7 d1d6 b4c2,2119,157,100,10,crushing long opening,https://lichess.org/U6AjieNU#29
0kCUh,8/6kp/pq1pr3/1p1Rp3/4Qb1P/PP3P2/2P3K1/5R2 w - - 3 44,e4f5 e6g6 g2h1 b6d8 f5h3 g7h8 f1d1 g6g3,2714,99,92,938,advantage endgame veryLong,https://lichess.org/YnUC3QlK#87
0NZoC,r1b2k1r/ppp2ppp/3b1n2/3P4/3p3q/3P3P/PPP1BPP1/RNBQR1K1 w - - 3 11,c2c4 c8h3 c1g5 h4g5,1667,75,84,103,crushing opening pin short,https://lichess.org/iJE1qiVe#21
0J5HF,5B2/1p4Rp/p3k3/4n3/PK2bp2/8/7P/8 w - - 0 35,f8c5 e5d3 b4c4 d3c5 c4c5 f4f3,1712,125,85,34,advantage endgame long,https://lichess.org/dDPgPlIJ#69
0CnHz,6r1/pp3kr1/2p5/2PpR3/3P2p1/7P/PP3P2/R5K1 w - - 0 32,h3g4 g7g4 g1f1 g4g1 f1e2 g1a1,930,81,90,88,crushing endgame long rookEndgame skewer,https://lichess.org/Nt88sZOl#63
0G5it,6k1/1R1Q3p/2p1np2/p7/2P2Pp1/2K2qP1/PP6/8 w - - 5 41,d7d3 f3d3 c3d3 e6c5 d3d4 c5b7,1414,74,100,2450,attraction crushing endgame fork long,https://lichess.org/UYlJ1Wx9#81
0uARh,rn2k2r/p4ppp/2p1q1n1/1p2N3/1B1PP3/Q7/PP3PPP/2R2RK1 w kq - 2 20,c1c6 b8c6 e5c6 e6c6,1179,79,67,117,advantage middlegame short,https://lichess.org/wMsKbLFi#39
122Zw,4rk1r/1ppqbp2/p4n1p/3PR1p1/2B5/6B1/PP2QPPP/4R1K1 b - - 1 18,f8g7 e5e7 e8e7 e2e7 h8e8 e7b4,2261,82,45,71,crushing long middlegame,https://lichess.org/WE0tKCtD/black#36
0mRXW,8/r7/3k3p/p2p1p1P/P2P1Pp1/1PR1P1K1/8/8 w - - 6 40,e3e4 d5e4 c3c5 e4e3 c5f5 a7e7 f5a5 e3e2,2442,94,88,112,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/fh50PuVc#79
14IXK,8/1q6/1P3pk1/6p1/3Q4/4K3/8/8 b - - 2 47,b7g2 d4e4 g2e4 e3e4,981,78,94,950,crushing endgame queenEndgame short,https://lichess.org/k71p8FpE/black#94
0MMHF,8/2Q5/p5bk/2pP4/2P5/P1q4P/8/6K1 w - - 6 42,c7c5 c3g3 g1f1 g6d3,1937,82,97,288,endgame mate mateIn2 short,https://lichess.org/dn9LEAMp#83
0bHj7,r1b1r1k1/p1p1qppp/2p2n2/3p4/1b2P3/2NB1P2/PPP3PP/R1BQR1K1 w - - 0 11,e4d5 e7e1 d1e1 e8e1,1537,75,93,5538,crushing kingsideAttack opening short,https://lichess.org/A3AhRI85#21
0XmJJ,8/1R4pk/8/6PK/8/rp2nP2/8/8 b - - 3 52,e3f5 g5g6 h7h8 b7b8,1426,437,100,1,endgame mate mateIn2 short,https://lichess.org/y3onlYfZ/black#104
077jO,6k1/3B1pbp/1p3nn1/p5pq/Q2PP3/5P2/P3NPKP/2B5 w - - 2 30,e4e5 g6h4 g2f1 h5f3,2051,76,81,212,advantage deflection middlegame short,https://lichess.org/hmeM0iv8#59
0Tl5S,3r2k1/p1Q2p2/5pp1/P5bp/1Pn1R3/B1qp3P/5PP1/3B2K1 b - - 3 34,d8d4 e4e8 g8g7 c7e7 c3e1 e7e1,2676,93,98,299,crushing long master middlegame,https://lichess.org/azNOSd8N/black#68
0tnvm,8/1p3p2/2p1p1kP/4P1P1/5K2/2P2B2/8/1b6 b - - 2 37,g6h7 c3c4 b1d3 c4c5,2757,97,92,164,bishopEndgame crushing defensiveMove endgame quietMove short,https://lichess.org/flgoga0f/black#74
02qyi,8/pp5p/2p2N2/P5p1/5k2/7P/7r/3RK3 w - - 1 39,f6h7 f4e3 d1d3 e3d3,1857,74,96,5337,crushing endgame short,https://lichess.org/ax8aAohC#77
10WrI,r4rk1/p4pp1/4p2p/4N1q1/2RP1n2/1Q6/PP3PPP/5RK1 w - - 2 22,b3g3 f4e2 g1h1 e2g3,904,91,88,372,crushing fork middlegame short,https://lichess.org/PmHd0FHc#43
09ezP,8/2bkr3/1rn2q1p/1p2p1p1/pB1p4/P5P1/1PQ1RPNP/2R3K1 b - - 3 33,c6b4 c2c7 d7e8 c7c8 e8f7 a3b4,1818,74,93,2291,advantage exposedKing long middlegame,https://lichess.org/HwvURyPZ/black#66
0xHro,2Q5/5k1p/p2p1p1q/1bbP4/5pBP/8/PB3PP1/6K1 b - - 5 36,h6h4 g4e6 f7g7 c8g8 g7h6 g8f8,2116,76,91,101,crushing endgame long,https://lichess.org/aBtGLssP/black#72
0NPSx,3r3k/p5p1/1pp4p/5R2/P1P1P3/6qP/1PQ3P1/5K2 w - - 3 37,c2f2 d8d1 f1e2 g3d3,1347,79,96,7301,endgame mate mateIn2 short,https://lichess.org/aPAm2p30#73
0s3NR,r4b2/p4p2/2kp3r/1p1N1Pp1/1PPpR3/3P4/P4P1P/4R1K1 w - - 0 26,c4b5 c6d5 e4e8 a8e8 e1e8 f8g7,1809,111,62,11,advantage defensiveMove endgame hangingPiece long,https://lichess.org/R4UbNKRe#51
0XYgq,6k1/p4pp1/B3p3/1P5Q/P7/2nK2qP/8/R7 w - - 6 40,d3c4 c3d5 h5d5 e6d5,1925,89,52,45,advantage endgame quietMove short,https://lichess.org/VOwScTaf#79
0LCg0,2k3r1/ppp2p2/5p1p/3N4/2P3B1/P7/1b3PP1/3R2K1 b - - 0 22,g8g4 d5e7 c8b8 d1d8,860,78,97,764,backRankMate endgame mate mateIn2 short,https://lichess.org/9DJWYnGj/black#44
07VIQ,1r1q1rk1/6p1/p2p1b1p/1b1P1p1P/2Np4/Q2B4/PP2RPP1/4R1K1 w - - 7 26,a3d6 d8d6 c4d6 b5d3,1772,75,93,74,crushing master middlegame short,https://lichess.org/DRf7IUZi#51
0EQMI,1k3r2/p1p5/1pP1R1p1/1Pb1N3/P2p1PP1/3Pn2p/7P/6K1 b - - 4 37,a7a6 e5d7 b8a7 d7f8,991,77,88,112,crushing endgame fork short,https://lichess.org/nv2kvcXl/black#74
0icIs,1qr3k1/5pp1/1P1Qb2p/3pPp2/1B1P3n/8/5PPP/1R4K1 w - - 0 29,d6b8 c8b8 b4d6 b8b7,1554,75,100,118,advantage endgame short,https://lichess.org/At6lqK75#57
0KoKM,3r1n2/r4B1k/p2P1Q1p/1pp2R2/1q6/2N3P1/PP4PP/6K1 w - - 9 32,f5h5 b4d4 f6d4 c5d4,1142,78,89,876,advantage middlegame short,https://lichess.org/S3zycgLL#63
0ZO7x,1kr4r/bpqnn1p1/4p1p1/p3P3/P1NP2P1/7P/1Q6/1R2KBBR w K - 1 26,c4a5 c7a5,1179,74,82,222,crushing hangingPiece middlegame oneMove,https://lichess.org/PLTyCAYm#51
02bRz,4r1k1/3pqpp1/5r2/Q7/8/4BN2/PP3nPP/3R1K1R w - - 0 23,e3f2 e7e2 f1g1 e2d1,1022,75,99,1227,crushing fork middlegame short,https://lichess.org/eqIPvKQL#45
0Yvaq,8/1p5Q/4p3/k3P3/1R3P2/5q2/2r3PK/8 w - - 2 44,h7b7 c2g2 h2h1 f3f1,1851,80,77,117,endgame mate mateIn2 short,https://lichess.org/4p6pkQqJ#87
0phM4,rnbr2k1/pp3ppp/1qp1p3/8/3P4/5NPP/PPP2QB1/RNB3K1 w - - 1 13,c1e3 b6b2 c2c3 b2a1,978,77,94,890,advantage middlegame pin short trappedPiece,https://lichess.org/IYQsWvMJ#25
0Tavd,4r1k1/4Rppp/4p1b1/8/p1r2PP1/P6P/B1PR4/2K5 b - - 0 30,e8e7 d2d8 e7e8 d8e8,644,104,90,500,backRankMate endgame mate mateIn2 short,https://lichess.org/bXzc5YYK/black#60
0aXHu,4k2r/1bqr2b1/pn2Q1pp/1ppnP3/4N3/P2P4/BPP3PP/R1B2RK1 b k - 0 19,d7e7 e4d6 e8d8 d6f7 e7f7 f1f7,2254,77,86,369,crushing exposedKing fork long middlegame,https://lichess.org/U8Bk3a5b/black#38
0TiFF,3r3r/4kp2/1q2p1p1/p2pP3/QPbR1P2/P4BPp/7P/1R5K w - - 3 26,a4a5 b6d4 a5c5 d4c5,971,80,93,585,crushing hangingPiece middlegame short,https://lichess.org/q2McF4gl#51
0tcGW,6k1/8/2P5/3R4/8/1Kb5/P2p4/2r5 b - - 0 50,d2d1q d5d1 c1d1 c6c7 c3f6 c7c8q,1801,74,92,1058,advancedPawn advantage endgame long promotion,https://lichess.org/W8uU5drk/black#100
